Statistical profiling result from sin_console-v8.log, (6386 ticks, 6 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     29   87.9%            LazyCompile: *SourceNode_walk /home/rdonaire/Desktop/backend/node_modules/source-map/lib/source-node.js:221:53
      4   12.1%            Function: ^SourceNode_toString /home/rdonaire/Desktop/backend/node_modules/source-map/lib/source-node.js:318:61
      2    5.7%          Function: ^SourceNode_toString /home/rdonaire/Desktop/backend/node_modules/source-map/lib/source-node.js:318:61
      2  100.0%            /usr/local/bin/node
      2    5.4%        Function: ^SourceNode_toString /home/rdonaire/Desktop/backend/node_modules/source-map/lib/source-node.js:318:61
      2  100.0%          /usr/local/bin/node
      1   50.0%            LazyCompile: *compile /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:73:28
      1   50.0%            Function: ^createFunctionContext /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:216:56
     31    1.1%      Function: ^initialize /home/rdonaire/Desktop/backend/node_modules/passport/lib/middleware/initialize.js:51:29
     18   58.1%        LazyCompile: *trim_prefix /home/rdonaire/Desktop/backend/node_modules/express/lib/router/index.js:293:23
     18  100.0%          LazyCompile: *next /home/rdonaire/Desktop/backend/node_modules/express/lib/router/index.js:177:16
     18  100.0%            Function: ^<anonymous> /home/rdonaire/Desktop/backend/node_modules/connect-flash/lib/flash.js:18:18
     13   41.9%        Function: ^handle /home/rdonaire/Desktop/backend/node_modules/express/lib/router/layer.js:86:49
     13  100.0%          Function: ^trim_prefix /home/rdonaire/Desktop/backend/node_modules/express/lib/router/index.js:293:23
     10   76.9%            LazyCompile: *next /home/rdonaire/Desktop/backend/node_modules/express/lib/router/index.js:177:16
      3   23.1%            Function: ^<anonymous> /home/rdonaire/Desktop/backend/node_modules/express/lib/router/index.js:280:64
    161    3.5%    LazyCompile: *compileFunction node:vm:308:25
    161  100.0%      LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
    161  100.0%        Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
    147   91.3%          LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
    112   76.2%            LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
     35   23.8%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
     14    8.7%          Function: ^Module.load node:internal/modules/cjs/loader:969:33
     14  100.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24

    256    4.0%  __write@@GLIBC_2.2.5
    203   79.3%    /usr/local/bin/node
      7    3.4%      /usr/local/bin/node
      2   28.6%        LazyCompile: ~make /home/rdonaire/Desktop/backend/node_modules/minimatch/minimatch.js:188:8
      2  100.0%          LazyCompile: ~Minimatch /home/rdonaire/Desktop/backend/node_modules/minimatch/minimatch.js:163:15
      2  100.0%            LazyCompile: ~setopts /home/rdonaire/Desktop/backend/node_modules/glob/common.js:48:18
      1   14.3%        LazyCompile: ~charSet /home/rdonaire/Desktop/backend/node_modules/minimatch/minimatch.js:46:17
      1  100.0%          Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/minimatch/minimatch.js:1:1
      1  100.0%            Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1   14.3%        LazyCompile: ~append /home/rdonaire/Desktop/backend/node_modules/vary/index.js:38:17
      1  100.0%          LazyCompile: ~vary /home/rdonaire/Desktop/backend/node_modules/vary/index.js:133:15
      1  100.0%            LazyCompile: ~onResponseHeaders /home/rdonaire/Desktop/backend/node_modules/compression/index.js:140:47
      1   14.3%        LazyCompile: ~Bitfield /home/rdonaire/Desktop/backend/node_modules/sparse-bitfield/index.js:5:19
      1  100.0%          LazyCompile: ~Bitfield /home/rdonaire/Desktop/backend/node_modules/sparse-bitfield/index.js:5:19
      1  100.0%            LazyCompile: ~read /home/rdonaire/Desktop/backend/node_modules/saslprep/lib/memory-code-points.js:15:14
      1   14.3%        Function: ~<anonymous> node:internal/crypto/keys:1:1
      1  100.0%          Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      1  100.0%            Function: ^nativeModuleRequire node:internal/bootstrap/loaders:332:29
      1   14.3%        Function: ^setWriteHeadHeaders /home/rdonaire/Desktop/backend/node_modules/on-headers/index.js:105:30
      1  100.0%          Function: ^writeHead /home/rdonaire/Desktop/backend/node_modules/on-headers/index.js:28:29
      1  100.0%            Function: ^_implicitHeader node:_http_server:265:68
     32   12.5%    LazyCompile: *compileFunction node:vm:308:25
     32  100.0%      LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
     32  100.0%        Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
     29   90.6%          LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
     29  100.0%            LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
      3    9.4%          Function: ^Module.load node:internal/modules/cjs/loader:969:33
      3  100.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24

    228    3.6%  /usr/lib/x86_64-linux-gnu/libc.so.6
    102   44.7%    /usr/local/bin/node
     15   14.7%      /usr/local/bin/node
      1    6.7%        LazyCompile: ~parse /home/rdonaire/Desktop/backend/node_modules/dotenv/lib/main.js:8:16
      1  100.0%          LazyCompile: ~config /home/rdonaire/Desktop/backend/node_modules/dotenv/lib/main.js:55:17
      1  100.0%            Function: ~<anonymous> /home/rdonaire/Desktop/backend/src/options.js:1:1
      1    6.7%        LazyCompile: ~isBad node:tls:189:17
      1  100.0%          /usr/local/bin/node
      1  100.0%            LazyCompile: ~check node:tls:171:15
      1    6.7%        LazyCompile: ~getStack /home/rdonaire/Desktop/backend/node_modules/depd/index.js:381:19
      1  100.0%          LazyCompile: ~depd /home/rdonaire/Desktop/backend/node_modules/depd/index.js:103:15
      1  100.0%            Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/body-parser/index.js:1:1
      1    6.7%        LazyCompile: ~escapeExpression /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/utils.js:77:26
      1  100.0%          Function: ~<anonymous> :1:20
      1  100.0%            LazyCompile: ~main /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/runtime.js:207:18
      1    6.7%        LazyCompile: *quotedString /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:118:38
      1  100.0%          Function: ^pushSource /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:881:34
      1  100.0%            Function: ^appendEscaped /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:416:40
      1    6.7%        LazyCompile: *parse /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:269:30
      1  100.0%          Function: ^parseWithoutProcessing /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/base.js:33:32
      1  100.0%            Function: ^parse /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/base.js:51:15
      1    6.7%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/send/node_modules/debug/src/node.js:1:1
      1  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            LazyCompile: ~Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    6.7%        Function: ^touch /home/rdonaire/Desktop/backend/node_modules/express-session/session/memory.js:147:45
      1  100.0%          Function: ^end /home/rdonaire/Desktop/backend/node_modules/express-session/index.js:250:27
      1  100.0%            Function: ^send /home/rdonaire/Desktop/backend/node_modules/express/lib/response.js:111:25
      1    6.7%        Function: ^resolve node:path:1091:10
      1  100.0%          Function: ^readPackage node:internal/modules/cjs/loader:290:21
      1  100.0%            Function: ^readPackageScope node:internal/modules/cjs/loader:321:26
      1    6.7%        Function: ^readPackage node:internal/modules/cjs/loader:290:21
      1  100.0%          Function: ^readPackageScope node:internal/modules/cjs/loader:321:26
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    6.7%        Function: ^objectLiteral /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:123:40
      1  100.0%          Function: ^objectLiteral /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:1002:40
      1  100.0%            Function: ^setupHelperArgs /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:1104:44
      1    6.7%        Function: ^contentType /home/rdonaire/Desktop/backend/node_modules/express/lib/response.js:619:32
      1  100.0%          Function: ^send /home/rdonaire/Desktop/backend/node_modules/express/lib/response.js:111:25
      1  100.0%            Function: ^done /home/rdonaire/Desktop/backend/node_modules/express/lib/response.js:1033:27
      1    6.7%        Function: ^checkInvalidHeaderChar node:_http_common:232:32
      1  100.0%          Function: ^<anonymous> node:_http_outgoing:564:45
      1  100.0%            Function: ^setHeader node:_http_outgoing:574:57
      1    6.7%        Function: ^FastBuffer node:internal/buffer:958:14
      1  100.0%          Function: ^createUnsafeBuffer node:internal/buffer:1059:28
      1  100.0%            Function: ^allocUnsafeSlow node:buffer:383:50
      1    6.7%        Function: ^ExpressHandlebars._renderTemplate /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:321:60
      1  100.0%          Function: ^<anonymous> /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:227:47
      1  100.0%            LazyCompile: *step /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:31:18
      5    4.9%      LazyCompile: *realpathSync node:fs:2425:22
      3   60.0%        LazyCompile: *Module._findPath node:internal/modules/cjs/loader:494:28
      3  100.0%          LazyCompile: *Module._resolveFilename node:internal/modules/cjs/loader:848:35
      2   66.7%            LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
      1   33.3%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
      2   40.0%        Function: ^toRealPath node:internal/modules/cjs/loader:393:20
      2  100.0%          Function: ^tryFile node:internal/modules/cjs/loader:384:17
      1   50.0%            Function: ^tryPackage node:internal/modules/cjs/loader:338:20
      1   50.0%            Function: ^tryExtensions node:internal/modules/cjs/loader:400:23
      4    3.9%      LazyCompile: *createUnsafeBuffer node:internal/buffer:1059:28
      2   50.0%        Function: ^createPool node:buffer:151:20
      2  100.0%          Function: ^fromStringFast node:buffer:413:24
      2  100.0%            Function: ^fromString node:buffer:432:20
      2   50.0%        Function: ^allocUnsafeSlow node:buffer:383:50
      2  100.0%          Function: ^readFileAfterStat node:fs:326:27
      3    2.9%      LazyCompile: ~alphasort /home/rdonaire/Desktop/backend/node_modules/glob/common.js:19:20
      3  100.0%        /usr/local/bin/node
      3  100.0%          LazyCompile: ~finish /home/rdonaire/Desktop/backend/node_modules/glob/common.js:122:17
      3  100.0%            LazyCompile: ~Glob._finish /home/rdonaire/Desktop/backend/node_modules/glob/glob.js:185:35
      2    2.0%      LazyCompile: *compile /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:73:28
      1   50.0%        LazyCompile: *<anonymous> /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:227:47
      1  100.0%          LazyCompile: *step /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:31:18
      1  100.0%            LazyCompile: *fulfilled /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:21:27
      1   50.0%        Function: ^compileInput /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:507:24
      1  100.0%          Function: ^ret /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:515:15
      1  100.0%            Function: ^ExpressHandlebars._renderTemplate /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:321:60
      2    2.0%      LazyCompile: *Glob._processReaddir2 /home/rdonaire/Desktop/backend/node_modules/glob/glob.js:375:44
      2  100.0%        LazyCompile: *<anonymous> /home/rdonaire/Desktop/backend/node_modules/glob/glob.js:370:43
      2  100.0%          LazyCompile: *RES /home/rdonaire/Desktop/backend/node_modules/inflight/inflight.js:18:28
      2  100.0%            Function: ^<anonymous> /home/rdonaire/Desktop/backend/node_modules/inflight/inflight.js:38:35
      2    2.0%      Function: ^Module._findPath node:internal/modules/cjs/loader:494:28
      2  100.0%        Function: ^Module._resolveFilename node:internal/modules/cjs/loader:848:35
      2  100.0%          Function: ^Module._load node:internal/modules/cjs/loader:757:24
      2  100.0%            Function: ^Module.require node:internal/modules/cjs/loader:997:36
     32   14.0%    LazyCompile: *compileFunction node:vm:308:25
     32  100.0%      LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
     32  100.0%        Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
     30   93.8%          LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
     21   70.0%            LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
      9   30.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
      2    6.3%          Function: ^Module.load node:internal/modules/cjs/loader:969:33
      2  100.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
      9    3.9%    LazyCompile: *readFile node:fs:373:18
      7   77.8%      Function: ^go$readFile /home/rdonaire/Desktop/backend/node_modules/graceful-fs/graceful-fs.js:117:26
      7  100.0%        Function: ^readFile /home/rdonaire/Desktop/backend/node_modules/graceful-fs/graceful-fs.js:111:21
      5   71.4%          LazyCompile: *<anonymous> /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:368:47
      5  100.0%            LazyCompile: *step /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:31:18
      2   28.6%          LazyCompile: *<anonymous> node:internal/util:346:24
      2  100.0%            /usr/local/bin/node
      2   22.2%      LazyCompile: *go$readFile /home/rdonaire/Desktop/backend/node_modules/graceful-fs/graceful-fs.js:117:26
      2  100.0%        Function: ^readFile /home/rdonaire/Desktop/backend/node_modules/graceful-fs/graceful-fs.js:111:21
      2  100.0%          LazyCompile: *<anonymous> /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:368:47
      2  100.0%            LazyCompile: *step /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:31:18
      4    1.8%    LazyCompile: *realpathSync node:fs:2425:22
      3   75.0%      Function: ^toRealPath node:internal/modules/cjs/loader:393:20
      3  100.0%        Function: ^tryFile node:internal/modules/cjs/loader:384:17
      3  100.0%          Function: ^tryExtensions node:internal/modules/cjs/loader:400:23
      2   66.7%            Function: ^Module._findPath node:internal/modules/cjs/loader:494:28
      1   33.3%            Function: ^tryPackage node:internal/modules/cjs/loader:338:20
      1   25.0%      LazyCompile: *Module._findPath node:internal/modules/cjs/loader:494:28
      1  100.0%        Function: ^Module._resolveFilename node:internal/modules/cjs/loader:848:35
      1  100.0%          Function: ^Module._load node:internal/modules/cjs/loader:757:24
      1  100.0%            Function: ^Module.require node:internal/modules/cjs/loader:997:36
      3    1.3%    LazyCompile: *cpus node:os:133:14
      3  100.0%      Function: ^<anonymous> /home/rdonaire/Desktop/backend/server.js:144:18
      3  100.0%        Function: ^handle /home/rdonaire/Desktop/backend/node_modules/express/lib/router/layer.js:86:49
      3  100.0%          Function: ^next /home/rdonaire/Desktop/backend/node_modules/express/lib/router/route.js:116:16
      3  100.0%            Function: ^dispatch /home/rdonaire/Desktop/backend/node_modules/express/lib/router/route.js:98:45

    213    3.3%  pthread_cond_signal@@GLIBC_2.3.2
     60   28.2%    LazyCompile: *readFile node:fs:373:18
     37   61.7%      LazyCompile: *readFile /home/rdonaire/Desktop/backend/node_modules/graceful-fs/graceful-fs.js:111:21
     37  100.0%        LazyCompile: *<anonymous> /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:368:47
     37  100.0%          LazyCompile: *step /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:31:18
     37  100.0%            LazyCompile: *__awaiter /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:18:54
     21   35.0%      Function: ^go$readFile /home/rdonaire/Desktop/backend/node_modules/graceful-fs/graceful-fs.js:117:26
     21  100.0%        Function: ^readFile /home/rdonaire/Desktop/backend/node_modules/graceful-fs/graceful-fs.js:111:21
     20   95.2%          LazyCompile: *<anonymous> /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:368:47
     20  100.0%            LazyCompile: *step /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:31:18
      1    4.8%          LazyCompile: *<anonymous> node:internal/util:346:24
      1  100.0%            /usr/local/bin/node
      2    3.3%      LazyCompile: *go$readFile /home/rdonaire/Desktop/backend/node_modules/graceful-fs/graceful-fs.js:117:26
      2  100.0%        Function: ^readFile /home/rdonaire/Desktop/backend/node_modules/graceful-fs/graceful-fs.js:111:21
      2  100.0%          LazyCompile: *<anonymous> /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:368:47
      2  100.0%            LazyCompile: *step /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:31:18
     57   26.8%    LazyCompile: *readFileAfterStat node:fs:326:27
     30   14.1%    LazyCompile: *readFileAfterOpen node:fs:310:27
     21    9.9%    LazyCompile: *close node:internal/fs/read_file_context:111:8
     21  100.0%      Function: ^readFileAfterRead node:internal/fs/read_file_context:25:27
     18    8.5%    LazyCompile: *Glob._readdir /home/rdonaire/Desktop/backend/node_modules/glob/glob.js:525:36
     18  100.0%      Function: ^Glob._readdirInGlobStar /home/rdonaire/Desktop/backend/node_modules/glob/glob.js:492:46
     18  100.0%        LazyCompile: *Glob._readdir /home/rdonaire/Desktop/backend/node_modules/glob/glob.js:525:36
      9   50.0%          LazyCompile: *Glob._processReaddir /home/rdonaire/Desktop/backend/node_modules/glob/glob.js:368:43
      9  100.0%            LazyCompile: *Glob._process /home/rdonaire/Desktop/backend/node_modules/glob/glob.js:295:36
      9   50.0%          Function: ^Glob._processReaddir /home/rdonaire/Desktop/backend/node_modules/glob/glob.js:368:43
      9  100.0%            LazyCompile: *Glob._process /home/rdonaire/Desktop/backend/node_modules/glob/glob.js:295:36
      7    3.3%    LazyCompile: *read node:internal/fs/read_file_context:85:7
      7  100.0%      Function: ^readFileAfterStat node:fs:326:27
      6    2.8%    LazyCompile: *readFileAfterRead node:internal/fs/read_file_context:25:27

    154    2.4%  fwrite@@GLIBC_2.2.5
     89   57.8%    /usr/local/bin/node
      4    4.5%      LazyCompile: ~realpathSync node:fs:2425:22
      4  100.0%        LazyCompile: ~toRealPath node:internal/modules/cjs/loader:393:20
      4  100.0%          LazyCompile: ~Module._findPath node:internal/modules/cjs/loader:494:28
      4  100.0%            LazyCompile: ~resolveMainPath node:internal/modules/run_main:15:25
      4    4.5%      /usr/local/bin/node
      1   25.0%        LazyCompile: ~getStack /home/rdonaire/Desktop/backend/node_modules/depd/index.js:381:19
      1  100.0%          LazyCompile: ~depd /home/rdonaire/Desktop/backend/node_modules/depd/index.js:103:15
      1  100.0%            Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/body-parser/index.js:1:1
      1   25.0%        LazyCompile: ~__awaiter /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:18:54
      1  100.0%          LazyCompile: ~ExpressHandlebars.renderView /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:246:55
      1  100.0%            LazyCompile: ~render /home/rdonaire/Desktop/backend/node_modules/express/lib/view.js:133:40
      1   25.0%        LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/log4js/lib/appenders/console.js:5:10
      1  100.0%          LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/log4js/lib/log4js.js:42:29
      1  100.0%            /usr/local/bin/node
      1   25.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/express/lib/application.js:1:1
      1  100.0%          LazyCompile: ~Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            LazyCompile: ~Module._extensions..js node:internal/modules/cjs/loader:1114:37
      2    2.2%      LazyCompile: ~fastparse /home/rdonaire/Desktop/backend/node_modules/parseurl/index.js:95:20
      2  100.0%        LazyCompile: ~parseurl /home/rdonaire/Desktop/backend/node_modules/parseurl/index.js:35:19
      2  100.0%          LazyCompile: ~getPathname /home/rdonaire/Desktop/backend/node_modules/express/lib/router/index.js:537:21
      2  100.0%            LazyCompile: ~next /home/rdonaire/Desktop/backend/node_modules/express/lib/router/index.js:177:16
      2    2.2%      LazyCompile: ~createAppender /home/rdonaire/Desktop/backend/node_modules/log4js/lib/appenders/index.js:62:24
      2  100.0%        LazyCompile: ~getAppender /home/rdonaire/Desktop/backend/node_modules/log4js/lib/appenders/index.js:48:21
      2  100.0%          LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/log4js/lib/appenders/index.js:112:41
      2  100.0%            /usr/local/bin/node
      2    2.2%      Function: ~<anonymous> node:internal/fs/promises:1:1
      2  100.0%        Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      2  100.0%          Function: ^nativeModuleRequire node:internal/bootstrap/loaders:332:29
      2  100.0%            Function: ~<anonymous> node:internal/modules/esm/get_source:1:1
      1    1.1%      LazyCompile: ~wrapper /home/rdonaire/Desktop/backend/node_modules/wrappy/wrappy.js:19:19
      1  100.0%        LazyCompile: ~Glob._readdir /home/rdonaire/Desktop/backend/node_modules/glob/glob.js:525:36
      1  100.0%          LazyCompile: ~Glob._processGlobStar /home/rdonaire/Desktop/backend/node_modules/glob/glob.js:623:44
      1  100.0%            LazyCompile: ~Glob._process /home/rdonaire/Desktop/backend/node_modules/glob/glob.js:295:36
      1    1.1%      LazyCompile: ~w /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/de/address/index.js:1:520
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/de/address/index.js:1:1
      1  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.1%      LazyCompile: ~v /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/pl/address/index.js:1:520
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/pl/address/index.js:1:1
      1  100.0%          LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.1%      LazyCompile: ~toRealPath node:internal/modules/cjs/loader:393:20
      1  100.0%        LazyCompile: ~Module._findPath node:internal/modules/cjs/loader:494:28
      1  100.0%          LazyCompile: ~resolveMainPath node:internal/modules/run_main:15:25
      1  100.0%            LazyCompile: ~executeUserEntryPoint node:internal/modules/run_main:70:31
      1    1.1%      LazyCompile: ~readFile /home/rdonaire/Desktop/backend/node_modules/graceful-fs/graceful-fs.js:111:21
      1  100.0%        Function: ^<anonymous> node:internal/util:346:24
      1  100.0%          /usr/local/bin/node
      1  100.0%            Function: ^fn node:internal/util:345:14
      1    1.1%      LazyCompile: ~r /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ur/app/author.js:1:375
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ur/app/author.js:1:1
      1  100.0%          LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.1%      LazyCompile: ~pushAsyncContext node:internal/async_hooks:540:26
      1  100.0%        LazyCompile: ~emitBeforeScript node:internal/async_hooks:510:26
      1  100.0%          LazyCompile: ~processTicksAndRejections node:internal/process/task_queues:68:35
      1    1.1%      LazyCompile: ~prepareMainThreadExecution node:internal/bootstrap/pre_execution:28:36
      1  100.0%        Function: ~<anonymous> node:internal/main/run_main_module:1:1
      1    1.1%      LazyCompile: ~parserOnIncoming node:_http_server:857:26
      1  100.0%        Function: ^parserOnHeadersComplete node:_http_common:77:33
      1    1.1%      LazyCompile: ~parseLengthCodedNumber /home/rdonaire/Desktop/backend/node_modules/mysql/lib/protocol/Parser.js:168:74
      1  100.0%        Function: ^Parser.parseLengthCodedString /home/rdonaire/Desktop/backend/node_modules/mysql/lib/protocol/Parser.js:148:51
      1  100.0%          LazyCompile: ~FieldPacket.parse /home/rdonaire/Desktop/backend/node_modules/mysql/lib/protocol/packets/FieldPacket.js:21:39
      1  100.0%            LazyCompile: ~Protocol._parsePacket /home/rdonaire/Desktop/backend/node_modules/mysql/lib/protocol/Protocol.js:242:43
      1    1.1%      LazyCompile: ~p /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ro/date/month.js:1:375
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ro/date/month.js:1:1
      1  100.0%          LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.1%      LazyCompile: ~p /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/el/company/name.js:1:375
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/el/company/name.js:1:1
      1  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.1%      LazyCompile: ~onParseComplete node:internal/url:533:25
      1  100.0%        /usr/local/bin/node
      1  100.0%          LazyCompile: ~URL node:internal/url:621:14
      1  100.0%            LazyCompile: ~pathToFileURL node:internal/url:1458:23
      1    1.1%      LazyCompile: ~nextTick node:internal/process/task_queues:104:18
      1  100.0%        LazyCompile: ~construct node:internal/streams/destroy:225:19
      1  100.0%          LazyCompile: ~Writable node:internal/streams/writable:219:18
      1  100.0%            LazyCompile: ~WriteStream node:internal/fs/streams:306:21
      1    1.1%      LazyCompile: ~l /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en_CA/address/street.js:1:375
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en_CA/address/street.js:1:1
      1  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.1%      LazyCompile: ~initEngine /home/rdonaire/Desktop/backend/node_modules/socket.io/dist/index.js:240:15
      1  100.0%        LazyCompile: ~attach /home/rdonaire/Desktop/backend/node_modules/socket.io/dist/index.js:159:11
      1  100.0%          LazyCompile: ~Server /home/rdonaire/Desktop/backend/node_modules/socket.io/dist/index.js:49:16
      1  100.0%            Function: ~<anonymous> /home/rdonaire/Desktop/backend/server.js:1:1
      1    1.1%      LazyCompile: ~i /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/mk/company/name.js:1:375
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/mk/company/name.js:1:1
      1  100.0%          LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
